savings by reducing the population of prisons, jails, and juvenile			none_parsed
savings for cleanup operators that can be used to pay for future cleanup			none_parsed
savings while maintaining the quality and accessibility of care			none_parsed
saw first hand the success local spay/neuter ordinances can have in			none_parsed
SB 1008 would eliminate the costs of these communication services and ensure that incarcerated people remain connected with their loved ones and			none_parsed
SB 1179 - Ducheny City of Shafter	City of Shafter	parsed
SB 1179 - Ducheny M/E Systems Engineering	M/E Systems Engineering	parsed
SB 1179 - Ducheny Tulare County Targeted Tax Area	Tulare County Targeted Tax Area	parsed
SB 1179 Page 3 Multi-state insurers will be attracted to locate their headquarters in certified			none_parsed
SB 1192, Page *California Mental Health Directors Association	California Mental Health Directors Association	parsed
SB 11XXXX California Applicants' Attorneys Association	California Applicants' Attorneys Association	parsed
SB 11XXXX California Labor Federation	California Labor Federation	parsed
SB 11XXXX Self-Insured Solutions, LLC	Self-Insured Solutions, LLC	parsed
SB 1202 makes focused and meaningful changes			none_parsed
SB 1266, by using the term project management, would			none_parsed
SB 1280 - OoConnell The Trust for Public Land	The Trust for Public Land	parsed
SB 1293 -- Schiff California Association of Clerks and Elected Officials	California Association of Clerks and Elected Officials	parsed
SB 1323, Page Liberty Mutual Group	Liberty Mutual Group	parsed
SB 1342 aims to increase collaboration among service providers to better serve our aging adult population and the caregivers that			none_parsed
SB 1342 would			none_parsed
SB 1348 aims to foster environments that			none_parsed
SB 1349, Page California Healthcare Association	California Healthcare Association	parsed
SB 1369 - Poochigian Virpal Sandhu, Student	Virpal Sandhu, Student	parsed
SB 1373 would			none_parsed
SB 1414 is before this committee today, and AB 1840 is pending			none_parsed
SB 1418 is a critical tool in the rapid deployment of fueling infrastructure needed			none_parsed
SB 142, Page California Healthcare Association	California Healthcare Association	parsed
SB 1424-Burton Page California Manufacturers & Technology Association Fireman's Fund	California Manufacturers & Technology Association	parsed
SB 1500, The penalty for lapsed insurance in the current			none_parsed
SB 1506 - Johnson Orange County Department of Education	Orange County Department of Education	parsed
SB 1524, Page Personal Insurance Federation of California	Personal Insurance Federation of California	parsed
SB 1578, Page California Association of HMOs	California Association of HMOs	parsed
SB 161 does not contain needed "Good Samaritan" liability immunity for the school employee or the school who agrees to participate in the volunteer			none_parsed
SB 1631 - Morrow California State Association of Counties	California State Association of Counties	parsed
SB 1679, Page Blue Cross of California	Blue Cross of California	parsed
SB 1691 - Speier City of Los Angeles	City of Los Angeles	parsed
SB 1763, Page American Insurance Association	American Insurance Association	parsed
SB 1798, Page Health Net	Health Net	parsed
SB 1815, Page American Insurance Association	American Insurance Association	parsed
SB 1863 Page 2 1) Triad Guarantee Insurance	Triad Guarantee Insurance	parsed
SB 1866 (Aanestad) PageQ Attorney General, the League of California Cities, the County Supervisors Association	League of California Cities	parsed
SB 1903 - Maddy Superior Court, Orange County	Superior Court, Orange County	parsed
SB 1903 - Maddy Texaco	Texaco	parsed
SB 1977 - Mountjoy Coronado	Coronado	parsed
SB 1XXXXX Livermore Police Department	Livermore Police Department	parsed
SB 2 (Speier), Department of Insurance	Department of Insurance	parsed
SB 2 X2 Greenlining Institute	Greenlining Institute	parsed
SB 2, Page Commission on the Status of Women	Commission on the Status of Women	parsed
SB 2046, Page Personal Insurance Federation	Personal Insurance Federation	parsed
SB 2049 - Leslie California Pharmacists Association	California Pharmacists Association	parsed
SB 2168, Page California Real Estate Disclosure Association	California Real Estate Disclosure Association	parsed
SB 217 would appropriate $30 million General Fund for the purposes of providing support services to CalWORKs			none_parsed
SB 218 would preserve a worker's state			none_parsed
SB 23 X2 City of Chino Hills	City of Chino Hills	parsed
SB 23XX CALPIRG	CALPIRG	parsed
SB 23XX County of Los Angeles	County of Los Angeles	parsed
SB 23XX Sempra Energy	Sempra Energy	parsed
SB 241 expressly			none_parsed
SB 258 is necessary to bring California law into alignment with that of other			none_parsed
SB 259 extends the state-mandated age limit for			none_parsed
SB 259 is a critical piece of pro-consumer legislation that will rein in exploitative surveillance pricing practices and			none_parsed
SB 26, Page American Specialty Health Plans	American Specialty Health Plans	parsed
SB 260, Page United Nurses Associations of California/Union of Health	United Nurses Associations of California/Union of Health	parsed
SB 27 (Simitian), currently in the Assembly Committee on Water, Parks, and Wildlife			none_parsed
SB 276 (Wiener) would help us			none_parsed
SB 280 seeks to address this by providing services and			none_parsed
