sexual exploitation. These illegitimate massage parlors cannot operate and cannot receive local police permits without false certifications and diplomas		none_parsed
sexual offense involving a person under 14 a misdemeanor. In the case of the Penn State scandal, it appears this type of situation could have been		none_parsed
sexual orientation with child molestation, sexual deviance and calls for		none_parsed
sexually anti-social behavior		none_parsed
sexually assaulted		none_parsed
Sexually violent predators are among the most dangerous offenders. AB		none_parsed
SF states	SF	parsed
SFFJP references research showing "that setting child	SFFJP	parsed
SFUSD Board of Education unanimously passed a resolution	SFUSD Board of Education	parsed
shall		none_parsed
shall be referred to the appropriate state professional licensing board solely for administrative sanctions		none_parsed
shall complete its investigation and notify the officer of its proposed		none_parsed
shall disclose to the purchaser consumer		none_parsed
shall establish or adopt a safe opioid prescribing policy		none_parsed
shall not be denied a license on the basis of any conviction, or on		none_parsed
shall not be denied a license on the basis that he or she has been		none_parsed
shall not deny a license on the basis of an arrest that resulted in a		none_parsed
shall own		none_parsed
shall post on the store shelf or its Internet Web site a description of its		none_parsed
shall prevent or unduly constrain the X		none_parsed
shall provide proof of the dismissal if it is not reflected on the report furnished by the Department of Justice. (d) Notwithstanding any other provision of this code, a board	Department of Justice	parsed
shall require that the person listing the ticket own		none_parsed
shall state the compelling circumstances and the affirmative		none_parsed
share of gun violence over the years and the residents		none_parsed
share of the regional housing need. If the plan fails to meet		none_parsed
shares this concern, and predicts that several more		none_parsed
She writes the Committee		none_parsed
Shelter SB 982 (Solis) Against Violent Environments		none_parsed
shelters. Ask the ranchers why there are so many cattle dogs being	ranchers	parsed
sheriff or police chief to contract with providers of emergency health		none_parsed
sheriff's deputies, probation officers, and parole agents? Why not the at-lest-equally important additional views of rank and file members from		none_parsed
sheriffs and probation officers should have a say in realignment	sheriffs and probation officers	parsed
Sheriffs Association regarding potential cost pressure. The Association	Sheriffs Association	parsed
Sheriffs of AB 2946 (Goldberg) Orange County, San Bernardino County, San Diego County, and Santa Barbara County	Sheriffs of Orange County, San Bernardino County, San Diego County, and Santa Barbara County	parsed
sheriffs will add an important perspective and raise vital operational	sheriffs	parsed
shift a considerable number of nonserious, nonviolent wards to county		none_parsed
Shift CalWORKs' rigid work-first focus only on adults to a "family assistance" model enabling counties to quickly offer		none_parsed
shift the cost of enforcement from those who violate the law to		none_parsed
shifted, flipped, swapped and reallocated property tax revenues for a		none_parsed
shifts the responsibility of controlling and reducing diesel		none_parsed
shoehorn a solution in search of a problem into an existing code section		none_parsed
shooter		none_parsed
shooter. Two documented gang members who brought weapons to the party		none_parsed
shooters. There was simply no evidence whatsoever that there was a third		none_parsed
shoplifting, handgun ammunition would have to be stored behind sales		none_parsed
short duration and for a very specific purpose for which the patient is aware. CMA also	CMA	parsed
shot handguns were purchased each year. However, beginning in 2010, the number of unsafe single shot handguns purchased skyrocketed. In year		none_parsed
should a juvenile be found incompetent. AB 2212, expired on the Senate		none_parsed
should act as an appellate tribunal overruling the decision of the judge		none_parsed
Should all five bills dealing with homeowners insurance, and that have come before this committee, be signed into		none_parsed
should also apply to businesses. They		none_parsed
should also provide assurance for robust mitigation of the growth inducing		none_parsed
should be a school-entry requirement. The PHO, after consulting with other	PHO	parsed
should be allocated to best provide school services. Of course, this statewide analysis is not sufficiently		none_parsed
should be amended to give fair consideration to the Altamont route. It		none_parsed
should be changed from, "assist the veteran in accessing those services" to		none_parsed
should be considered and accounted for as part of the annual budget process. For these reasons		none_parsed
should be considered that		none_parsed
should be encouraged, not criminalized		none_parsed
should be explicitly excluded from the definition of a main drain. The latest amendments from the author may adequately address their concerns		none_parsed
should be held strictly liable for damages should be left to the courts		none_parsed
should be interpreted for the purposes of anticipating UI benefits in the determination of food stamp eligibility. Ensuring that applicants have		none_parsed
should be left to physicians		none_parsed
should be left to the FDA to determine whether or not labeling should be	FDA	parsed
should be left with cities and counties who are best equipped to assess		none_parsed
should be linked more formally with ACIP guidelines by providing the State	ACIP	parsed
should be phased in		none_parsed
should be placed on enhancing voluntary services, which have a long track		none_parsed
should broadened to include all industries. The California Nurses	California Nurses	parsed
Should classified employees be entitled to sign petitions for the establishment of a charter school		none_parsed
should comply		none_parsed
should encourage voluntary participation by employers to provide coverage		none_parsed
should establish a baseline for adequate benefit levels, so as to reduce		none_parsed
should expressly include all public sector employers and should be clarified to recognize that some employees have		none_parsed
