SEIU, and proposes that the bill contain provisions to ensure that low and moderate income Californians have access to preventive care through low	SEIU	parsed
seizure and forfeiture language, for existing Penal Code criminal		none_parsed
seizure and impoundment of vehicles involved in similar vehicle offenses		none_parsed
select an investment management entity or entities, however, it does		none_parsed
selection and higher premiums if the requirement is not coupled with an		none_parsed
selection process for the Commissioners of the City of Los Angeles	City of Los Angeles	parsed
selective exemptions that allow reasonable targeted expansions as the legislature deems appropriate have worked before and will work again. For all of these reasons		none_parsed
self-determination of all adolescents and		none_parsed
Self-Help Coalition of Counties", a coalition of 17 transportation authorities that levy local add-on sales taxes	Self-Help Coalition of Counties	parsed
Self-Help Coalition of Counties", a coalition of 17 transportation authorities that levy T/U taxes	Self-Help Coalition of Counties	parsed
self-insured employee welfare benefit plans, to recover, through a lien, amounts advanced to its members for living expenses while their workers		none_parsed
self-insured employers, premiums are paid through a private insurer or		none_parsed
self-pay policy specifying how the hospital determines charges		none_parsed
self-serving reimbursement practices		none_parsed
sell policies to every similarly situated individual at the same price regardless of health status, past medical		none_parsed
sell these animals in a safe and healthy environment. They		none_parsed
selling their product		none_parsed
semesters of as a TA also tend to occur within the first year or so of their course of study, with the GSR's focus shifting to research later on		none_parsed
Sempra Energy would support this measure if it contained a number of specific additional requirements, such as determining criteria for CO device reliability	Sempra Energy	parsed
Senate Appropriations Committee analysis	Senate Appropriations Committee	parsed
Senate Appropriations Committee rightly noted that courts have upheld convictions for general threats that don't name specific individuals-undermining	Senate Appropriations Committee	parsed
send the offender to prison. There is no sound public		none_parsed
senior citizens at Janet Goeske Senior/Handicapped Center	Janet Goeske Senior/Handicapped Center	parsed
senior environmental scientist will be tasked with initiating a peregrine falcon population and trend assessment and producing the environmental analyses required		none_parsed
senior pediatric psychology consultant to the U.S		none_parsed
sense to settle?.A disgruntled client who agrees to settle		none_parsed
sense. Specifically, AAP	AAP	parsed
sensible expectation and that the date to complete it is reasonable. They		none_parsed
sensitive and confidential law enforcement data raises significant		none_parsed
sensitive too, but also obscured by, very site-specific, employer-employee		none_parsed
sent to an unfamiliar facility with which their plan contracts		none_parsed
sentence based on the facts that a jury never sees or finds to be true		none_parsed
sentence credits, but that time served pending SVP		none_parsed
sentence enhancements disproportionately affect African		none_parsed
sentence for actions which may never be prosecuted. For		none_parsed
sentence of death and the actual execution, due in large		none_parsed
sentence, and the existence of two prior charges, even if they occurred		none_parsed
sentence. A moratorium is wise and just policy		none_parsed
sentence. It would also impose an inappropriate standard of evidence to justify parole denials and for the judicial		none_parsed
sentenced for crack cocaine violations compared to the sentencing of Caucasians and others for possession for sale of powder cocaine and heroin. And while we		none_parsed
sentences for non-serious, non-violent felonies		none_parsed
sentencing courts, which are further removed from the political process and are better able to gauge the growth and maturity of petitioners whom		none_parsed
sentiment once expressed through cards would, on balance, be better		none_parsed
separate bureau		none_parsed
separate programs that occur on school district property or school		none_parsed
separate subdivisions in Section 42239, as added by		none_parsed
separate, unequal, and discriminatory standard that deprives		none_parsed
separately		none_parsed
separately all services associated with the person's treatment in the hospital rendered during the same time period for which the hospital is		none_parsed
separately to the Controller immediately after the audit has been		none_parsed
September statewide direct primary. It is unknown whether		none_parsed
serial sex offenders.... The only way we are able to utilize the 'floating		none_parsed
serialized forms provide for self-monitoring before		none_parsed
serious concerns, including that it will be easier to release individuals		none_parsed
serious disciplinary offense while in prison, or is a validated member of a prison gang. The existing law already appropriately limits non		none_parsed
Serious felonies, defined by Penal Code Section 1192.7, include violent		none_parsed
serious impact on the potential viability of the facility		none_parsed
serious local problem		none_parsed
serious or violent crime and reduced the number of offenses deemed		none_parsed
serious sex offenders, as well as other restrictions for anyone convicted		none_parsed
serious sex offense on the WIC 707(b) list can be, and often are, direct		none_parsed
serious under state law. Proposition failed, receiving 47% support		none_parsed
serious unintended consequences for affordable housing, but have not		none_parsed
serve 10 years longer before they would be eligible for a review. This is		none_parsed
serve as a deterrent from underpaying taxes, but the same rationale does		none_parsed
serve children with special medical needs		none_parsed
serve their investment practices in low- and moderate-income communities, which can improve the quality of life for Californians in the state's		none_parsed
serve who experience PTSD. CMHDA and CSAC	CMHDA and CSAC	parsed
served almost 13 years in state prison. In 2012, the California DNA	California DNA	parsed
served by a County Office of Education	County Office of Education	parsed
served by master water meters discourages landlord conservation efforts, increases rent and falls more severely on the poor. Such an allocation		none_parsed
serves 77 programs in 32 different states		none_parsed
service agreements or contracts that optometrists		none_parsed
service because private patrol operators are not authorized to enforce		none_parsed
Service Employees International Union Nurse Alliance to improve the complaint	Service Employees International Union Nurse Alliance	parsed
Service Employees International Union, AFL-CIO (Opposition listed below is to April 11 version of bill:)	Service Employees International Union, AFL-CIO	parsed
Service Employees International Union, Local 660 SB 85 (Calderon) THIS ANALYSIS REFLECTS AMENDMENTS TO BE OFFERED IN	Service Employees International Union, Local 660	parsed
service in good faith and pursuant to the authorization		none_parsed
service is not covered by the Medi-Cal schedule. This opposition was		none_parsed
Service members and their families in California are allotted a higher BAH than those in		none_parsed
service organizations (CSOs) has raised opposition claiming	service organizations (CSOs)	parsed
service, especially many teenagers, has always been a top priority for		none_parsed
service. Judicial Council 1993 statistics show 36 percent of firefighters called for jury duty in Los Angeles County were sworn	Judicial Council	parsed
Services (CDSS) to notify a Person Receiving	CDSS	parsed
Services (CMS) is unlikely to approve leveraging Medi-Cal to	CMS	parsed
Services Agency, and within existing resources		none_parsed
services and equipment that are not available internally, or for services		none_parsed
services and interventions, clarify application of the terms "educational		none_parsed
Services and Senate Judiciary Committee	Senate Judiciary Committee	parsed
services and were recognized as leaders in this effort. However, they		none_parsed
services are excluded, as the state has not adopted this option, even		none_parsed
services are immediately needed for public health and safety. Analysis		none_parsed
services are paid for if rendered within 30 days of a		none_parsed
services eligibility limits are strict, more than half		none_parsed
services for children with special health care needs is through		none_parsed
services for poor Californians. Due to insufficient		none_parsed
services for trafficking victims. "To date, most human trafficking		none_parsed
Services from suspending the license of those in child		none_parsed
services in a case involving the Washington Elementary Charter	Washington Elementary Charter	parsed
services including, when there is a need for special expertise or		none_parsed
services that libraries may offer. The FLP is a	FLP	parsed
services that the county would be required to provide to		none_parsed
services that were suspended in the 2009 budget. It still mandates that		none_parsed
services through the Medi-Cal program, rather than the county-established rate		none_parsed
services to a public agency beyond the 960 hour limit. Opponents state		none_parsed
Services to appoint a State Dental Director to	State Dental Director	parsed
services to existing policyholders in the event of an earthquake and to		none_parsed
services to local law enforcement patients		none_parsed
Services to provide a list of the myriad of skin cancer		none_parsed
services were excluded from the Medicare HMO wraparound		none_parsed
services when those services are rendered in counties		none_parsed
services worker training		none_parsed
services would make it more difficult for some to continue		none_parsed
Services' Nutrition Wellness Program	Nutrition Wellness Program	parsed
Services' practice of DMV notifications after 30 days of overdue child		none_parsed
services, and other services. The California State Association of Counties, in opposition, states, "AB 2373 is impractical and unworkable	California State Association of Counties	parsed
services, and that in return the shift in funding sources will be		none_parsed
Services, Fresno Coalition Against the Misuse	Fresno Coalition Against the Misuse	parsed
Services, states continuity of treatment is important in a child's		none_parsed
services. Academic research is also unique in that individual		none_parsed
services. Adding an additional reporting requirement would divert		none_parsed
services. CANHR	CANHR	parsed
services. CPA	CPA	parsed
services. However, many lawyers, particularly solo	many lawyers, particularly solo	parsed
services. They also		none_parsed
services. Under existing law, counties have few options to implement		none_parsed
services. Under existing law, counties have very few options to		none_parsed
services... any person or group that wanted to be included easily could		none_parsed
serving fee-for-service medical patients. The CMA seeks an	CMA	parsed
serving the mandated parole period. This is the same parole period the offender would have served if there was no SVP proceeding		none_parsed
serving the University well		none_parsed
session's SB 18 3X. AB 1678 will help ensure a closer working		none_parsed
session. AB 2669 was held on the Senate floor		none_parsed
set aside an election in which there has been misconduct by the employer		none_parsed
set of low-flow standards were adopted		none_parsed
set up their own standard of conduct. For instance, CALCRIM 570		none_parsed
sets basic requirements for emergency escape windows. I call on the Legislature to send me urgency legislation next January with the same		none_parsed
sets standards for massage practitioners. CAMTC provides voluntary	CAMTC	parsed
setting bonding amounts		none_parsed
setting from tissue bank licensing requirements, providing that the freeze		none_parsed
setting in motion. If the licensing boards and commissions uncover		none_parsed
setting process. The Standards Board has already developed over 600 PELs and has revised the PEL setting process to make it more efficient and responsive	Standards Board	parsed
setting with minor children applies only to offenders whose		none_parsed
setting with minor children on more than an incidental and occasional basis, or where the registrant would have		none_parsed
setting, assisting those individuals who rely upon		none_parsed
setting, for incapacitated prisoners posing no reasonable risk, no		none_parsed
settings. The average cost for a developmental center resident now exceeds		none_parsed
settlement of legal disputes outside of the courtroom		none_parsed
settlement, will result in significant mandated costs and could result in		none_parsed
seven years of three or more separate DUI convictions is		none_parsed
Several 211 providers	Several 211 providers	parsed
several AB 184 (Lowenthal) PageB individuals	several individuals	parsed
Several additional letters were received		none_parsed
Several AFI businesses	Several AFI businesses	parsed
Several agricultural organizations	Several agricultural organizations	parsed
several arguments in support of the bill. At the general level, MICA	MICA	parsed
several asbestos litigation law firms	several asbestos litigation law firms	parsed
several auto-related business organizations and by numerous auto dealers and recreational vehicle dealers	several auto-related business organizations and numerous auto dealers and recreational vehicle dealers	parsed
several biomedical and biotechnical research organizations	several biomedical and biotechnical research organizations	parsed
Several bowling and recreation centers	Several bowling and recreation centers	parsed
Several business and professional associations claimed that	Several business and professional associations	parsed
several business groups	several business groups	parsed
Several business organizations	Several business organizations	parsed
Several business organizations, including the CalChamber	Several business organizations, including the CalChamber	parsed
several carpet and flooring producers	several carpet and flooring producers	parsed
several CCC districts who voice concerns with the requirement that no more than 15% of MESA grant funding support a program director salary	several CCC districts	parsed
several cities	several cities	parsed
Several community college consortia members	Several community college consortia members	parsed
Several community college districts	Several community college districts	parsed
Several companies and associations representing insurers, bankers, and other business interests are opposed to the notifications	Several companies and associations representing insurers, bankers, and other business interests	parsed
Several companies offering teledentistry products in California	Several companies offering teledentistry products in California	parsed
Several Concerned Citizens	Several Concerned Citizens	parsed
several concerned parents	several concerned parents	parsed
several concerns with the bill, including, by not requiring		none_parsed
Several construction trades associations	Several construction trades associations	parsed
Several consumer representatives to the National Association: of Insurance Commissioners	Several consumer representatives to the National Association of Insurance Commissioners	parsed
several contractor organizations	several contractor organizations	parsed
several contractors	several contractors	parsed
several county government organizations and the California District Attorneys Association	several county government organizations and the California District Attorneys Association	parsed
Several departments and facilities in both the United	Several departments and facilities	parsed
several distinctions between last year's SB 765 and today's SB 1189. Although there were exceptions, last		none_parsed
Several education groups, including the California Teachers	Several education groups, including the California Teachers	parsed
Several electric utilities	Several electric utilities	parsed
Several employees of title insurance companies through	Several employees of title insurance companies	parsed
several environmental advocacy organizations and by both the Center for AI and Digital Policy and the Transparency Coalition	several environmental advocacy organizations and both the Center for AI and Digital Policy and the Transparency Coalition	parsed
several environmental advocacy organizations such	several environmental advocacy organizations	parsed
several environmental and public health organizations	several environmental and public health organizations	parsed
several environmental groups	several environmental groups	parsed
several environmental organizations	several environmental organizations	parsed
Several faculty at Santa Monica College	Several faculty at Santa Monica College	parsed
several federally recognized tribes located in California	several federally recognized tribes located in California	parsed
Several foreign professors of veterinary	Several foreign professors of veterinary	parsed
Several groups	Several groups	parsed
several groups	several groups	parsed
Several groups also	Several groups	parsed
several groups opposed to redefining sex discrimination and requiring insurance coverage for gender-affirming care	several groups opposed to redefining sex discrimination and requiring insurance coverage for gender-affirming care	parsed
Several groups opposed to vaccination mandates	Several groups opposed to vaccination mandates	parsed
Several HMO's have an "oppose	Several HMO's	parsed
Several HOA members are	Several HOA members	parsed
