agencies were required to establish a successor agency responsible for			none_parsed
Agencies, California Association of Sanitation	California Association of Sanitation Agencies	parsed
Agencies, California Coalition for Rural Housing, League of California Cities	California Coalition for Rural Housing	parsed
agencies, industry groups and others, who express numerous concerns with	industry groups and others	parsed
agencies. AB 1002 will have the Fund in place for when those cases occur			none_parsed
agencies. Among the latter would be informing the person			none_parsed
agencies. The Strike Force is empowered to form joint enforcement			none_parsed
Agency (LCSA) of the release of the person whose child	LCSA	parsed
agency and an employee excluded from collective bargaining from			none_parsed
agency and its officers is immeasurably damaged			none_parsed
agency as part of their bid documents that they do not fall within the bidding prohibition of the bill			none_parsed
agency as someone who was previously employed by another state agency and has entered an agreement that prohibits them from seeking or accepting			none_parsed
agency could violate Article XIII, Section 25.5 of the California			none_parsed
agency debt collector fails to notify the provider of this proof, the provider shall not be responsible for ensuring that collections efforts			none_parsed
agency decision-making by requiring live audio or video of public			none_parsed
agency disciplinary matters to unilaterally suspend a license			none_parsed
Agency of Monterey County and the County of Monterey, both of which would benefit from the expedition of transportation projects that	County of Monterey	parsed
agency or department's request to inspect records in order to verify			none_parsed
Agency or some other agency such as Health and welfare	Health and Welfare Agency	parsed
agency reveals certain financial irregularities, the findings be sent			none_parsed
agency shop provisions of the bill would confer a significant			none_parsed
agency to oversee all the state's activities regarding water quality, including those currently performed by DPH. SWRCB has expertise in water	SWRCB	parsed
agency's administrative capacity			none_parsed
agency's fiscal health to better inform budget decisions, especially			none_parsed
agency's request. Opponents	Opponents	parsed
agency, and for drawing independent conclusions regarding the quality of the evidence disclosed, and its sufficiency for making decisions			none_parsed
agency. The sponsor	The sponsor	parsed
agent or representative calls			none_parsed
agents and brokers paid 62% of the $30 million raised	agents and brokers	parsed
agents, collect registration fees and distribute and organize			none_parsed
agents, or were subject to other sections of the code that			none_parsed
agglomeration facilitates production and development efficiencies by			none_parsed
aggravating facts supporting an upper term would unduly prolong trials and burden already stretched judicial resources. In most cases, such a			none_parsed
aggravating these trends			none_parsed
aggressively pursue California's market share once the widened Panama			none_parsed
aging and Asian community advocacy organizations	aging and Asian community advocacy organizations	parsed
agreed to after extensive negotiations among the parties involved, would have exempted pupils with			none_parsed
agreeing to those standards -- funding which school			none_parsed
agreement allowing more than 50% overload. (Several colleges have no policy on overload.) Nevertheless, cases of full-time faculty taking			none_parsed
agreement because it exempts projects with a project labor agreement from			none_parsed
agreement by the SLC, and the Port would offer the site below market rate	SLC	parsed
agreement last year with the union representing most of its			none_parsed
agreement that the non Knox-Keene functions of the Department of Corporations should be moved elsewhere, presumably to the Department of Financial Institutions	Department of Corporations	parsed
agreement with plaintiffs in the case of Chapman, et al. v. the California			none_parsed
agreement, the parties agreed to stop contributions to the members			none_parsed
agreements and that must rely on the default rules, much			none_parsed
agreements as a condition of licensure, DPH has essentially delegated	DPH	parsed
agreements reached between employer and employee			none_parsed
agreements specify the instances in which UC may contract out for	UC	parsed
agreements. The host agency would contract with a non-profit corporation			none_parsed
agreements?.Regulatory gag clauses should be statutorily			none_parsed
agrees the bill would reduce single-use plastic waste but			none_parsed
agricultural inspector aides as "full-time temporary			none_parsed
agricultural interests, including many in the livestock industry	agricultural interests, including many in the livestock industry	parsed
agricultural lands and wetlands are integrated into state plans and policies			none_parsed
Agriculture is one of the most hazardous industries in the United			none_parsed
ahead financially if the sign that was stolen or vandalized cost less			none_parsed
aid. As it now exists, the statute of limitations provides an incentive			none_parsed
AIDS Healthcare Foundations (AHF) writes that, while they are eager to see	AIDS Healthcare Foundation	parsed
air quality control and environmental organizations	air quality control and environmental organizations	parsed
air quality impacts from dust and emissions			none_parsed
air quality standards. The SIP is a comprehensive strategy designed to			none_parsed
air quality, ensure access to bicycle and pedestrian paths, and increase			none_parsed
air quality. They share concerns that the existing penalty structure may			none_parsed
air rules and regulations and ongoing funding to clean up sources of air			none_parsed
Airlines and counties party to the agreement	Airlines and counties party to the agreement	parsed
Alameda County and CDFA have expressed similar concerns and also	Alameda County and CDFA	parsed
Alameda County District Attorney Nancy O'Malley, who	Alameda County District Attorney	parsed
alcohol testing, but the expansion is not contingent on			none_parsed
alcoholic beverages without clerk intervention to verify age and finalize			none_parsed
alert to support a number of different			none_parsed
Alert, and Global Automakers, who express concern that autonomous	Global Automakers	parsed
aligns traffic violation penalties with the gravity of traffic offenses			none_parsed
All 10 incorporated cities in Ventura County	All 10 incorporated cities in Ventura County	parsed
all 50 states and several foreign countries. This show is scheduled again			none_parsed
All are support			none_parsed
all aspects of the state's flood control issues and is instead			none_parsed
all Californians, it is a step in the right direction			none_parsed
All correspondence was received prior to the January 29th amendments of the bill			none_parsed
all despite numerous requests. Indeed, the Governor failed to			none_parsed
all employees, including senior management. UC and CSU	UC and CSU	parsed
All family leave			none_parsed
All felony convictions lead to a lifetime prohibition, while specified			none_parsed
all individuals working on shore			none_parsed
all industries. The California Nurses Association	California Nurses Association	parsed
all information be posted biennially. To accomplish			none_parsed
all members of the public to access information			none_parsed
All of California's citizens	All of California's citizens	parsed
all of the above plus Coalition of California Welfare Rights Organizations	Coalition of California Welfare Rights Organizations	parsed
all of the circumstances of the case, and only with prosecutor's approval			none_parsed
all of the claims (98%) are in two categories			none_parsed
all of the costs to job applicants			none_parsed
All of the following are opposedas described in the			none_parsed
all of the following: (A) The overall number of opioid prescriptions			none_parsed
all of these expenditures were used to pay salaries of the 42.7 people who worked directly with students on a daily basis			none_parsed
All of these factors are reasons why CTA	CTA	parsed
All of this would be done without any disruption in services or			none_parsed
all of which			none_parsed
all of which cite the environmental benefits and removal cost savings associated with switching to reusable bags			none_parsed
all of which included			none_parsed
All opposition letters were received regarding a previous version of the bill, except as noted			none_parsed
All opposition was to a prior version of the bill. The author is contacting the opposition to determine their position			none_parsed
all other realigned programs and potentially at the expense of other programs, such as child welfare services and adult			none_parsed
all parties place a premium on ensuring minimal disruption to individuals with developmental disabilities			none_parsed
all payments to the general contractor. The lien situation			none_parsed
all physicians to complete a mandatory, continuing			none_parsed
All previous opposition has contacted the committee and removed their opposition			none_parsed
all reference Fourth Amendment issues. The Public Defenders	The Public Defenders	parsed
all revenue will go to the General Fund			none_parsed
all similarly write in their			none_parsed
all stakeholders understand and trust			none_parsed
All support letters received were directed to the March 22 version of SB 1269: Driving School Association of California, Inc	Driving School Association of California, Inc	parsed
all taxpayers on equal footing, the bill would eliminate the incentive of businesses to locate in these areas			none_parsed
all the upfront costs of CHP systems			none_parsed
All three write the following			none_parsed
all times, and that calls from California patients were routed			none_parsed
all walks of life			none_parsed
alleged impasse is reached promotes unnecessary delays			none_parsed
alleviate their concerns with the bill			none_parsed
alleviating staffing shortages and enhancing critical student			none_parsed
Alliance (DBSA) states in a	Alliance (DBSA)	parsed
Alliance for Children's Rights, as a part of a coalition of organizations advocating on behalf of foster youth	Alliance for Children's Rights	parsed
Alliance writes	Alliance	parsed
Alliance writes in a position	Alliance	parsed
allocation formulas in existing law were a statewide compromise			none_parsed
allocation into separate tribal accounts and the requirement			none_parsed
allocation systems currently used for CalWORKs mental			none_parsed
allow a recent graduate to defer his or her loans			none_parsed
allow dealers to sell any used vehicle, no matter how imminent the threat			none_parsed
allow for continuity during these negotiations. The Association of California Healthcare Districts	Association of California Healthcare Districts	parsed
allow it to respond more swiftly and use its resources more effectively			none_parsed
allow optometrists to make medical diagnoses and perform procedures			none_parsed
allow parkowners to prevent the sale of older mobilehomes not			none_parsed
allow private producers of perishable goods to sell their goods to			none_parsed
allow redistricting to be put on the ballot by neighborhoods			none_parsed
allow school boards to terminate teachers without cause for their			none_parsed
allow state agencies to consider conflict of interest issues on			none_parsed
allow the board not to pay compensation. Amendments were taken in the Water, Parks and Wildlife committee to clarify compensation rights remain			none_parsed
allow the current Governor to be the architect for the next			none_parsed
allow the state to continue exempting homeowners from paying state income			none_parsed
allow the trust to place a lien with the Board to directly recover the money in an efficient manner			none_parsed
