documents in the same language as advertised-would force them to stop		none_parsed
documents lack guidance for a large number of designs that [have been		none_parsed
documents that are prepared, owned, used and retained by private entities		none_parsed
documents, relevant information about how to contact the DOC and start grievance procedures against the insurance plan	DOC	parsed
documents, the most recent financial statement and documents about special assessments and charges. Lenders	Lenders	parsed
DoD is very appreciative of California's ongoing commitment and efforts	DoD	parsed
does not align with the original intent of the pilot program and		none_parsed
does not allow a taxpayer to access their records with one single logon		none_parsed
does not authorize shifting property tax revenues from these entities to		none_parsed
does not comply with his or her agreement and return the funds advanced		none_parsed
does not compromise the effectiveness of service nor violate		none_parsed
does not contain the underlying investigative reports		none_parsed
does not create a state reimbursable mandate. Section 17556(f)		none_parsed
does not currently provide a practical means for California and other		none_parsed
does not deal with this issue		none_parsed
does not improve compliance with the child		none_parsed
does not perfectly align the requirements		none_parsed
does not prohibit such hiring from increasing the part-time/full-time		none_parsed
does not provide for licensing fees sufficient		none_parsed
does not recognize that under [current law] district have always been		none_parsed
does not reference juvenile wards, it places the administration of the program under CDCR rather than BSCC, it makes no reference to programs	CDCR	parsed
Does not reflect the bill in print		none_parsed
does not ultimately hire the individual. Even if the decision to hire is		none_parsed
dogs but is euthanizing many cats could enact a spay/neuter ordinance		none_parsed
dogs moving intrastate are very similar to dogs coming from outside as to public health risks		none_parsed
DOI additionally	DOI	parsed
DOI is supporting SB 482 in order to clarify and update the law regarding DOI examinations of insurers, and insurer reporting requirements. DOI	DOI	parsed
DOI strongly	DOI	parsed
doing enough to investigate and prosecute insurer		none_parsed
DOJ a list of prospective vendors, provide photo identification of vendors, prepare an event and security plan, and require all guns to be	DOJ	parsed
DOJ anticipates needing to hire an unknown number of additional Deputy Attorneys General and legal	DOJ	parsed
DOJ may need to hire additional attorneys and	DOJ	parsed
DOJ, while acknowledging the problem of "misidentification of persons through questionable	DOJ	parsed
dollar amount? The typical funeral currently costs		none_parsed
dollar felony theft should not receive probation		none_parsed
dollars ($500), and the beneficiary has given the provider proof of eligibility to receive the service or services, the provider shall issue		none_parsed
dollars through a hospital provider fee. This opportunity is embodied in		none_parsed
domestic abuse? How many phone calls per day from a significant other		none_parsed
Domestic Violence Service providers will be eligible for technical and financial	Domestic Violence Service providers	parsed
domestic violence victims. The domestic violence plan		none_parsed
domestic work employers are unnecessary and burdensome. Specifically, they		none_parsed
domestic work employers are unnecessary and burdensome. Specifically, they cite compliance with occupational and safety standards as a major		none_parsed
Domestic workers work in the homes of ill, elderly or disabled people		none_parsed
dominated by individuals with close working		none_parsed
donation of $100. But $60 must be transferred to the General Fund to		none_parsed
done so with respect to a number of highly dangerous activities, including natural gas leaks or discharges in marine waters		none_parsed
donor-advised funds or charitable or family trusts		none_parsed
door to enter/exit their vehicle. A camera may not capture this on tape, whereas a live officer would be able to visualize the entire scene when		none_parsed
door unlocking, which the GCLA's	GCLA	parsed
dosages of the compound used by most food manufacturers to lung		none_parsed
DOSH also anticipates needing significant additional attorney and	DOSH	parsed
double compensation for the entire "family holiday" even if only one hour		none_parsed
double the car tax for San Francisco and that California motorists		none_parsed
DOUBLE-REFERRAL: The Senate Rules Committee has also	Senate Rules Committee	parsed
doubt. The burden under this newly established administrative hearing		none_parsed
down of redevelopment agencies		none_parsed
down the number of pictures left, it is inexcusable that		none_parsed
dozens of execution dates will be set within the next 18		none_parsed
DPH adds that any person who violates these provisions	DPH	parsed
DPH also	DPH	parsed
DPH because additional expenditure authority is needed in the Program to continue the production of BabyBig	DPH	parsed
DPH estimates annual General Fund costs of $1 million for staffing resources	DPH	parsed
DPH estimates it will need approximately $1 million annually for three additional staff	DPH	parsed
DPH stopped surveying SNFs for the federal 96-hour fuel supply standard tied to NFPA requirements	DPH	parsed
DPH was unable to provide a cost estimate, but	DPH	parsed
DPR would have to review and evaluate data	DPR	parsed
Dr. Geraldine Washington, President, Los Angeles National	Los Angeles National	parsed
Dr. Hank Chambers, Medical Director, Children's	Children's	parsed
Dr. Jeff Bronstein, M.D., Ph.D., Director of Movement		none_parsed
Dr. Jerome Engel, Chief, Div. of Epilepsy and Clinical	Div. of Epilepsy and Clinical	parsed
Dr. Koleman Berkeley Community Health	Berkeley Community Health	parsed
Dr. Larry Bowers, Senior Managing Director, United States	United States	parsed
Dr. Leon Owens, Director of the Trauma Care Program at	Trauma Care Program	parsed
dramatic departure from traditional concepts of criminal		none_parsed
dramatic increase in the number of incidents of willful damage to its		none_parsed
dramatically boost their ability to raise money" through remote bingo, while clarifying existing law as to what constitutes bingo in California		none_parsed
drawn and otherwise duplicates existing law governing the crime of making		none_parsed
drawn into liability litigation upon an accident caused by the failure of the autonomous technology or its installation and that autonomous		none_parsed
DRC also	DRC	parsed
DRC urges your	DRC	parsed
dried bone and dermis has		none_parsed
drinking fluoridated water		none_parsed
drive up the cost of health care. It is unclear whether the most recent amendments, which narrow the bill's definition of "special food products," addresses the opposition's concern		none_parsed
drive up the cost of health care. Opponents	Opponents	parsed
drivers and parking in surrounding neighborhoods or in nearby parking		none_parsed
drives with a 0.08% or above, will be rearrested and prosecuted as a		none_parsed
driving a listed family member to a doctor's appointment on a quarterly		none_parsed
dropped 14 percent		none_parsed
