training course before the authority considers approving or disapproving		none_parsed
training for teachers of LEP pupils		none_parsed
training, as specified. AB 1435 is before this committee today		none_parsed
transact business, in order to avoid prosecution, particularly		none_parsed
transactions involve more than one document, in which case the per		none_parsed
transactions that may involve only one small laboratory-sized		none_parsed
transactions, thereby eliminating direct internet or mail order sales		none_parsed
Transbay Coalition and other transit advocacy groups writing	Transbay Coalition	parsed
transfer of a separate interest		none_parsed
transfer of responsibility from county boards of supervisors		none_parsed
transfer their handgun, if that firearm is no longer listed on the roster		none_parsed
transfer, unless there is a change in the net amount paid		none_parsed
transferred easily to the regional center budget. Additional		none_parsed
transferred to appropriate housing agencies, we can only do so in a bill		none_parsed
transferred to the hospital, including that the facility cannot meet the needs of the resident, the readmission would endanger the health of other		none_parsed
transferring the funds to the State Treasury, and making		none_parsed
Transferring the responsibility of determining the priorities that govern funding of applications from the Department of Education (SDE) to HCD and limiting SDE's	Department of Education (SDE)	parsed
transferring under the Open Enrollment Act: the school district of residence or enrollment		none_parsed
Transit also plans to require prepaid fares on planned bus rapid transit		none_parsed
Transit operators and advocates	Transit operators and advocates	parsed
transit organization than the county's were		none_parsed
Transit, BART and San Francisco Municipal Transportation Agency and the use	BART and San Francisco Municipal Transportation Agency	parsed
translated copy of the notice or assistance in the appropriate language		none_parsed
translation service or a translated copy of the notice. This can be		none_parsed
translation, placing in statute a threshold population minimum		none_parsed
transmission system, thus they fail to see any statewide interest in		none_parsed
transmitted to the insurer. The bill presently		none_parsed
transparency and take responsibility for actions that have so tragically		none_parsed
transportation authorities, until 2024, to use a design-build procurement process		none_parsed
transportation barriers are a big reason people have difficulty		none_parsed
Transportation Commission (CTC) would be required to use when adopting	Transportation Commission (CTC)	parsed
Transportation Commission to other projects within the Transportation Congestion Relief Program	Transportation Commission	parsed
Transportation Committee and is in the Senate awaiting committee		none_parsed
transportation plans can be expensive and at risk for delay from		none_parsed
transportation program that includes a system of comprehensive incentives		none_parsed
transportation revenues. Local interests and local decisions continue to		none_parsed
transportation services providers, providers that provide ambulance		none_parsed
transportation services through the "911" emergency response system, and other hospital-based providers of professional services that bill		none_parsed
transportation services to children traveling to and from church		none_parsed
trappers who produce misleading promotional materials and use cruel, indiscriminate trapping methods. These supporters	trappers	parsed
Treasurer's Office, who	Treasurer's Office	parsed
Treasury. (Under the CSI as adopted by the PUC, funds would be collected from ratepayers by the IOUs and then paid out by the IOUs to program recipients.) The commission is concerned that		none_parsed
treat the development of state and local plans equally and make state or federal resources available		none_parsed
treatable conditions		none_parsed
treated as other retail entities would. Therefore, the Legislature should		none_parsed
treated its youth worse than similarly situated adult offenders. In		none_parsed
treatment facilities. At the same time, State mental hospitals have	State mental hospitals	parsed
Treatment Facility at Corcoran Salinas Valley State Prison (Soledad)	Salinas Valley State Prison	parsed
treatment for IST patients and reduced costs to both the court system and the state through increased efficiency and decreased workload. In		none_parsed
treatment for mentally ill individuals. National Alliance for Mental	National Alliance for Mental	parsed
treatment of the adherents of any well-recognized		none_parsed
treatment program was deleted from the 1998-99 Budget Act		none_parsed
treatment services currently provided through CHDP		none_parsed
treatment services paid for under SB 112 would even be		none_parsed
treatment, but only licensed physicians can deny treatment		none_parsed
tremendous expertise in municipal finance that should be made available		none_parsed
tremendous taxpayer cost, without any tangible anti-crime benefit		none_parsed
Trends in usage of public benefits		none_parsed
trial and therefore are unable to participate in their criminal		none_parsed
trial court has the discretion to deem an alternate felony/misdemeanor		none_parsed
tribe "is asking that the State and Tribal leaders		none_parsed
tried together and on December 4, 1997, a jury found all three guilty of murder and attempted murder, and found that each defendant used a firearm		none_parsed
trigger the hearing		none_parsed
trivializes DNA data banking to call it a genetic fingerprint		none_parsed
TROs will still be unavailable where the use is protected speech. For example		none_parsed
trouble		none_parsed
troubling precedent by expanding the reach of the CPRA to include		none_parsed
trucks, ships and equipment used at ports		none_parsed
trust that the insurance company's rating methodology is accurate and unbiased, and that providers who are being rated should be given an		none_parsed
trustee area than about the district as a whole." The LACCD is also opposed	LACCD	parsed
Trusts , some conservation groups, and a long list of nonprofits		none_parsed
Trusts and Estates section of the State Bar to address the abuse	Trusts and Estates section of the State Bar	parsed
Trusts and numerous conservation organizations who	numerous conservation organizations	parsed
Trusts, some conservation groups, and a long list of nonprofits		none_parsed
Truth in Lending Act and under U.S. Department of Education financing aid	U.S. Department of Education	parsed
trying (to) close the open corners of their loved one's estate		none_parsed
trying to fix		none_parsed
TURN also disagrees with expanding SGIP to CHP units, and instead	TURN	parsed
TURN further	TURN	parsed
turn law-abiding gun owners into criminals, whether or not anything		none_parsed
TURN strongly	TURN	parsed
tutorial and other		none_parsed
two AB 1761 (Brewer & Pacheco) individuals who call themselves "independent paralegals	independent paralegals	parsed
two Board members John Muir Middle School	John Muir Middle School	parsed
Two cities in 's district wrote	Two cities	parsed
two cities that do not wish the state to interfere in the state-mandated local planning process	two cities	parsed
two coalitions	two coalitions	parsed
two different situations and should not necessarily be treated equally		none_parsed
two groups who	two groups	parsed
two in 2005, one in 2006, one in 2007 and none in 2008. If there's any trend to		none_parsed
two independent psychological or psychiatric professionals, both of whom	two independent psychological or psychiatric professionals	parsed
two litters a year don't have business licenses of this sort		none_parsed
two million such lines, and growth to four million within the next few years		none_parsed
Two new positions to conduct comprehensive and economy-wide modeling to assess the potential energy and emissions pathways		none_parsed
two other centers in the country-the Mayo Clinic and the University of Iowa-rely on paid donors for platelets	the Mayo Clinic and the University of Iowa	parsed
Two public utilities - the East Bay Municipal Utility	East Bay Municipal Utility	parsed
two visits in one day requires many vulnerable patients to navigate the complexities of two separate systems of care. CPCA	CPCA	parsed
two weeks later. This practice allowed the county to employ		none_parsed
two-fold proposal for instructional materials funding: a)		none_parsed
two-thirds of Californians	two-thirds of Californians	parsed
type of treatment by a health care provider, from rescinding or		none_parsed
types of inspections such as those required for the installation of a mobilehome		none_parsed
types of private industrial construction projects affected the collective		none_parsed
typical consumer would need when making a health		none_parsed
typically rented orally to one person, with an implied		none_parsed
Typically, larger construction firms have the internal capacity to		none_parsed
Typographical Sector, No CA Media Workers The California Teamsters Public Affairs Council	The California Teamsters Public Affairs Council	parsed
U.S. Army, Marine Corps., Navy and Air Force installations in California	U.S. Army, Marine Corps., Navy and Air Force	parsed
U.S. Coast Guard installations in California	U.S. Coast Guard	parsed
UC also strongly	UC	parsed
UC and CSU both	UC and CSU	parsed
UC and CSU express similar opposition	UC and CSU	parsed
UC and CSU indicate that, in response to significant	UC and CSU	parsed
UC and CSU respond that an opt-in provision would be	UC and CSU	parsed
UC and the Academic Senate	UC and the Academic Senate	parsed
UC announced its Fair Wage/Fair Work plan	UC	parsed
UC argues that "AB 1317 creates a false correlation between	UC	parsed
UC argues that the bill will impose significant costs on	UC	parsed
UC argues that, in addition to increasing costs, the bill will create	UC	parsed
UC athletic departments use their revenues to fund student-athlete-related	UC	parsed
UC believes this measure is unnecessary given that they	UC	parsed
UC concludes that CHBRP's continued existence and ongoing funding helps	UC	parsed
UC contends that service is already included as a key	UC	parsed
UC is opposed and	UC	parsed
UC is opposed, and	UC	parsed
UC notes that it is not pursuing a tuition increase in 2013	UC	parsed
UC notes that its Private Equity partnerships are 10- to 13	UC	parsed
UC notes that while many other public pension funds are not	UC	parsed
UC similarly indicates that AB 1561 would impair its ability to compete	UC	parsed
UC states, "SB 259 would fundamentally change the relationship between faculty and GSRs from academic mentor-mentee to one	UC	parsed
UC, in opposition	UC	parsed
UCLA Health is the first medical system in the Western United	UCLA Health	parsed
UCOP concludes that CHBRP's continued existence and ongoing funding helps	UCOP	parsed
UCSA is proud	UCSA	parsed
Uknown. [1] California Constitutional Revision Commission (1996)	California Constitutional Revision Commission	parsed
ultimately		none_parsed
ultimately be placed with the Medical Board of California (MBC) because	Medical Board of California (MBC)	parsed
ultimately hurt employers, employees and the economy. Opponents		none_parsed
Ultimately, the report would serve as a tool to		none_parsed
ultrahazardous activity requiring strict liability. This argument ignores		none_parsed
unable to		none_parsed
Unable to re-verify at time		none_parsed
Unable to re-verify at time of writing)		none_parsed
Unable to reverify		none_parsed
Unable to reverify at the time of this writing the following which had been opposed to the April 7, 1997		none_parsed
unable to reverify at time of this writing)		none_parsed
unable to reverify at time of writing)		none_parsed
Unable to reverify due		none_parsed
Unable to reverify due to		none_parsed
Unable to reverify the following groups at the time of this		none_parsed
Unable to reverify with the Firefighters at time of writing	Firefighters	parsed
unable to secure a transfer agreement		none_parsed
unable to verify		none_parsed
Unable to verify at time of writing) State Department of Finance	State Department of Finance	parsed
unable to verify CalStart	CalStart	parsed
Unable to verify Support and		none_parsed
unacceptable. They further indicate that there is ample opportunity for		none_parsed
unaddressed, create a disincentive for qualified line officers to seek		none_parsed
unaltered dogs or cats, independent of other local and state		none_parsed
unattended in motor vehicles without adequate ventilation or		none_parsed
Unavailable		none_parsed
unaware of other provisions of state law earmarking fine revenues		none_parsed
unaware of the existence of this program. Without		none_parsed
unbundling materials		none_parsed
uncertain, leaving the state to assume risk by essentially backing these		none_parsed
unclaimed funds wrongly withheld from the state		none_parsed
unclear area		none_parsed
unclear since the bill has been substantially amended in		none_parsed
unclear whether those signatures reflect support for the current version		none_parsed
unclear. A fee policy allowing for modest increases would still be		none_parsed
unconstitutional taking under the Fifth and Fourteenth		none_parsed
unconstitutional, violate international trade agreements, incite retaliatory trade restrictions by other nations, retard		none_parsed
unconstitutional. Finally, the Committee	the Committee	parsed
unconstitutional. On the other hand, other courts may release dangerous		none_parsed
uncovered equal if not lower recidivism rates for those drivers who did		none_parsed
under 18 United States Code Sections 2510 to 2520		none_parsed
under 18, by removing the requirement of force, duress, or threats. Under		none_parsed
under 18. If the perpetrator has not forcibly detained the minor, or		none_parsed
under a recent CSU executive order provides "wide-sweeping and adequate protection for those who	CSU	parsed
Under AB 1049, an insurer couldn't make an adverse		none_parsed
Under AB 1276, persons convicted of non-homicide offenses would have to		none_parsed
Under Assembly Bill 2743, however, local law enforcement's hands are		none_parsed
under Chapter 3.5 (commencing with Section 4852.01) of Title 6		none_parsed
under criminal law, instead using civil proceedings to achieve		none_parsed
under current law		none_parsed
Under current law a convicted person may receive the prosecutor's jury selection		none_parsed
Under current law a convicted person may receive the prosecutor′s jury selection		none_parsed
Under current law, a district loses the average daily		none_parsed
Under current law, a salesperson must give written notice before selling		none_parsed
Under current law, CHDP providers may be		none_parsed
Under current law, ESTA	ESTA	parsed
Under current law, if Cal/OSHA	Cal/OSHA	parsed
Under current law, no minor can get DEJ as an option unless the prosecutor initiates a request for DEJ in the case. Subsequently, if DEJ		none_parsed
Under current law, the Department of Personnel	Department of Personnel	parsed
under current law. Most people on the list cannot afford an attorney, so		none_parsed
under current law. Once current law is changed to		none_parsed
Under current practice, the CPUC has 60 days to act on a petition for	CPUC	parsed
Under existing case law, the procedural barriers of timeliness and successive petition considerations often bar incarcerated people from having their		none_parsed
under existing law they must meet annual filing requirements with the AG	AG	parsed
Under existing law, DOJ also manages the California Security	DOJ	parsed
Under existing law, multiple cases in different counties are		none_parsed
Under existing law, the Labor Agency	Labor Agency	parsed
under existing state and federal law		none_parsed
under federal law. The only documents that can		none_parsed
under Medicaid. Conversely, the ACA may also encourage the use of HSAs		none_parsed
under Penal Code section 206, any attempt to perpetrate		none_parsed
under Proposition 98 to be spent in the Youth		none_parsed
Under SB 399, victims would not only endure the pain associated with		none_parsed
under Section 12693.41 because of circumstances unique		none_parsed
Under Section 785, several types of insurance were		none_parsed
under the "should have known" standard. This may preclude		none_parsed
under the bill		none_parsed
under the control of a firefighter or peace officer, the volunteer dog		none_parsed
under the current 'pay-as-you-go' funding policy		none_parsed
under the direct supervision of a physician anesthesiologist, and		none_parsed
under the Fourteenth Amendment of the United States Constitution. In		none_parsed
under the influence of drugs to go unpunished due to the lack of reliable		none_parsed
Under the law of some other		none_parsed
under the laws of Mexico and California, and to		none_parsed
under the laws of Mexico. POSITIONS		none_parsed
under the program		none_parsed
under the state civil service		none_parsed
Under these terms, consumers, and workers whose rights have been violated cannot pursue their		none_parsed
under this program and has saved fire departments time and money in the hiring process, while also allowing highly trained firefighters to		none_parsed
under which liens arise by operation of law against real and personal property for amounts of overdue support owed		none_parsed
under: (1) the child support assurance demonstration		none_parsed
undercut CALPIA prices with 'loss leaders.' The effect of this would	CALPIA	parsed
underfunded		none_parsed
undergo an		none_parsed
undergoing multi-level government reviews. Similar concerns		none_parsed
undergoing significant psychological stress. Such individuals are not		none_parsed
undergraduate tuition increase at CSU (about $55 - $110) would generate	CSU	parsed
undermine reliable eyewitness identification, and prevents		none_parsed
undermine the fiscal integrity of the DCs and their quality of service. They		none_parsed
undermines that result. Opponents		none_parsed
undermines the key element" of a bill he had previously		none_parsed
undermines the long standing environmental policy of the state which		none_parsed
underpayments and the rate at which they pay taxpayers for overpayments		none_parsed
underscore the urgent need for greater financial transparency to ensure that the funds are being used effectively		none_parsed
underserved areas to participate in the pilot		none_parsed
underserved community		none_parsed
undersigned organizations	undersigned organizations	parsed
undersigned organizations are writing	undersigned organizations	parsed
undersigned organizations express their strong	undersigned organizations	parsed
undersigned organizations have a long history of working with California legislators and stakeholders to craft and	undersigned organizations	parsed
undersigned organizations respectfully	undersigned organizations	parsed
understand why anyone who is found to commit fraud should be able to retain		none_parsed
understanding of the Board's responsibilities and will make it easier for		none_parsed
understanding of the overall social and financial		none_parsed
understanding that others (e.g., other family members) will		none_parsed
