judicial or administrative proceedings. The cap on attorney's			none_parsed
judicial oversight should not be eliminated			none_parsed
judicial relief			none_parsed
Judiciary Committee, and on 8/29/00 was re-amended in Senate	Senate Judiciary Committee	parsed
Judiciary, the CCIR's arguments appear to be misplaced, however, since nothing in the bill would appear to require any	CCIR	parsed
Julianne D'Angelo Fellmeth, Administrative Director of the Center for Public Interest Law, who currently serves as the MBC Enforcement Monitor, states: "The State of California	Center for Public Interest Law	parsed
July, the Office of the Attorney General released the first report	Office of the Attorney General	parsed
jurisdiction and thus would not have to comply with these rules. They			none_parsed
jurisdiction in California - the largest and most diverse state in the nation			none_parsed
jurisdiction over medical director decisions conflicts with			none_parsed
jurisdiction that employs peace officers			none_parsed
jurisdiction, and does not regulate the profession in any way			none_parsed
jurisdictions adjacent to many smaller mutual water companies			none_parsed
jurisdictions and have increased animal control costs, while decreasing			none_parsed
jurisdictions and the state by authorizing a financing mechanism to help			none_parsed
jurisdictions can apply for grants			none_parsed
jurisdictions in the state ...[and] will actually increase specifically the current 'unowned cat' problem that most of our shelters suffer from			none_parsed
jurisdictions may face different types of dog and cat overpopulation			none_parsed
jurisdictions, and criteria and standards for most are available in			none_parsed
jury to be incompetent to stand trial, and includes 'county jails' as			none_parsed
jury trial to determine whether beyond a reasonable doubt the person is			none_parsed
just as they do for now for fertility. ASRM concludes that fairness requires research participants receive the same compensation fertility donors presently receive	ASRM	parsed
Just as with the initial passage of AB 1305, these actions will further ensure that projects are not over-credited and consumers can know what they are purchasing and the accuracy of the			none_parsed
just delay small businesses from starting operations. The CRA	CRA	parsed
just one of several measures pending on this general topic			none_parsed
Justice Coalition of Water, Inland Empire, Long	Justice Coalition of Water, Inland Empire	parsed
justice on wealth. CACJ writes, "Robbery is a crime of violence, a crime against the person rather than a property crime. As such, it is	CACJ	parsed
justice under our system and it would be unwise for the Legislature to begin expanding its purview before enough time			none_parsed
Justice, Nuclear Information and Resource	Nuclear Information and Resource	parsed
Justice, Pacoima Beautiful, Physicians for	Pacoima Beautiful	parsed
justifiable situations and under strict control			none_parsed
justification for prohibiting a contractor from bidding on			none_parsed
juvenile court, overcharging and overfiling of cases is a common problem			none_parsed
juvenile jury trials (National Center for Juvenile Justice, 2008)	National Center for Juvenile Justice	parsed
juvenile justice commissions to include family members and certain mental			none_parsed
juvenile justice system strives to rehabilitate and			none_parsed
juvenile justice, "The problem with maxing out is that it renders parole			none_parsed
juvenile offenders and we should not hamstring DJF in its oversight of those wards	DJF	parsed
juveniles under limited circumstances, and 30 states do not allow for			none_parsed
Kaiser Permanente (KP) supports the bill's coverage expansion and insurance	Kaiser Permanente	parsed
Kaiser Permanente is pleased	Kaiser Permanente	parsed
Kaiser Permanente Medical Care Program to make the appropriate changes to qualify pharmacists to register for a DEA number and therefore initiate or adjust controlled substance drug therapy	Kaiser Permanente Medical Care Program	parsed
keep a gun in the residence unless it is secured, is an appropriate			none_parsed
Keeping in line with more than 60 combined years of data from all of the			none_parsed
kept at the local level for important services such as schools, police and fire. They state the disclosure required in the bill will help			none_parsed
Kern County Board of Supervisors and supported by Kern County resource companies and community groups	Kern County Board of Supervisors	parsed
Kern County Long-term Care Ombudsman Program also writes	Kern County Long-term Care Ombudsman Program	parsed
Kern County Water District: GOVERNOR'S VETO MESSAGE	Kern County Water District	parsed
KEY POLICY ISSUE: Shall $8 million dollars from the Energy Resources			none_parsed
Key provisions relate to funding provided by the federal Office of Refugee Resettlement for the Refugee	Office of Refugee Resettlement	parsed
key reasons in supporting the bill. While SB 23 does			none_parsed
killed in shelters			none_parsed
kinds of proposals. Treating EBT customers differently than others			none_parsed
kits redirects resources from the latter and undermines prioritization of testing based on the facts of the case and potential pending investigation			none_parsed
know full well which systems have been approved			none_parsed
know that teens that have been victims of abuse or have witnessed			none_parsed
know the importance of mastering English as quickly and as comprehensively as possible, in order to be			none_parsed
Knowing of your strong			none_parsed
known			none_parsed
known cost escalators to project future per-employee costs. UC also	UC	parsed
known eye or visual cause for dyslexia and learning			none_parsed
known to the public and easily accessible			none_parsed
known. In other cases, we are completing analysis on cases where we are			none_parsed
KP also	KP	parsed
L archmont United urges you	Larchmont United	parsed
La Defensa "In California	La Defensa	parsed
label changes or re-registration of a product which has			none_parsed
label or copy from the Medi-Cal card or other proof of eligibility pursuant			none_parsed
labeling change or registration for another use (which requires an analysis of efficacy data). They are also			none_parsed
labeling law that applies to a variety of commodities, including fresh meat products. There is currently a two-year			none_parsed
labor - causing the overall increase in R&D expenditure to produce higher			none_parsed
labor and			none_parsed
labor and business organizations	labor and business organizations	parsed
Labor Coalition, including	Labor Coalition	parsed
Labor Commissioner's office often helps the claimant add potential	Labor Commissioner's office	parsed
Labor Federation (the latter	Labor Federation	parsed
Labor Federation and American Association of	Labor Federation	parsed
Labor Federation, AFL-CIO, California Public	Labor Federation, AFL-CIO	parsed
labor organizations and the State Lands Commission	State Lands Commission	parsed
Labor organizations including the California Labor Federation and the United Nurses Association of California/Union of Healthcare Professionals	California Labor Federation	parsed
Labor organizations writing in support of the bill	labor organizations	parsed
labor organizations. It is unknown whether these groups have removed	labor organizations	parsed
labs to collect and retain the name and signature of the patient from whom a biological specimen is obtained			none_parsed
LACCD and they are requesting legislative authorization to change the method of their governing board elections	LACCD	parsed
LACCD DMC is excited to fully	LACCD DMC	parsed
lack of a robust review mechanism is out-of-step with practice in other			none_parsed
lack of AVVPAT technology and of state and federal			none_parsed
lack of DOJ enforcement and inspections	DOJ	parsed
lack of jobs and educational opportunities in poor and minority			none_parsed
lack of understanding about domestic violence, BPH has construed a	BPH	parsed
lack vents is unsupported by fact			none_parsed
ladder attempting to get guidance in this vague area of the law. AB 2212			none_parsed
Laguna N. Neighborhood Association, Laguna	Laguna N. Neighborhood Association	parsed
Landfill, including the Natural Resources Defense Council, the City of Oceanside and numerous bands of California Native American tribes, who	Natural Resources Defense Council	parsed
Landowners with previously permitted homes on levees are			none_parsed
lands and related funds			none_parsed
lands. Failing to charge rent to the owners of littoral land with access			none_parsed
language in the Penal Code. Also, the proposed language should include			none_parsed
language indicating that if a mandate is found in the bill			none_parsed
language is subject to any technical modifications to be			none_parsed
language of the bill clearly			none_parsed
language regarding electrical service that the service be			none_parsed
language requires additional amendments which it recommends. CHA's most	CHA	parsed
language should be removed as it is good state policy to			none_parsed
language will be proposed by the dealers prior to the committee hearing, after review by the DMV for	DMV	parsed
languages the water system would have to be ready to provide translation or			none_parsed
large $2,000 reimbursement. While many offices would doubtless welcome			none_parsed
large amounts of dope and case has created a state of affairs where			none_parsed
large backlog of petitions at the CPUC today and steps should be taken	CPUC	parsed
large corporation or insurance company. The prospect of paying costly corporate attorneys fees is not a risk that			none_parsed
large number of prisons in San Bernardino County			none_parsed
large public gatherings that still hosts gun shows. This is the Cow			none_parsed
large spike in premiums due to having to subsidize the significantly			none_parsed
largely returned to the community in the form of claim			none_parsed
larger CPF local	CPF	parsed
larger financial benefit than state LIHTCs. As such, California tends to			none_parsed
largest and most prominent third party database is Clearview AI, the notorious company that scraped the entire Internet at scale without permission, notification or consent and now	Clearview AI	parsed
largest share of Californians enrolled online at schools in other			none_parsed
laser treatment			none_parsed
last resort			none_parsed
last several years, DOC	DOC	parsed
Last year			none_parsed
last year and is no longer part of the county government			none_parsed
last year in my veto message on AB 2769, which was a			none_parsed
last year protects consumers in the event of plan-provider			none_parsed
last year's AB 2871 (Berg), which was vetoed by Governor			none_parsed
last year's AB 946 (Berg), which was vetoed by Governor Davis			none_parsed
Last year's budget act deleted $500,000 ($175,000, GF) in			none_parsed
Last year, a main point of contention between the California			none_parsed
Last year, I signed Assembly Bill 99 (Rainey) which			none_parsed
Last, CPEHN	CPEHN	parsed
Last, DHCS	DHCS	parsed
Last, LHPC	LHPC	parsed
Last, Natividad	Natividad	parsed
Lastly			none_parsed
Lastly, CAEHA	CAEHA	parsed
Lastly, CAHP	CAHP	parsed
Lastly, CFA	CFA	parsed
Lastly, COR indicates that making false	COR	parsed
Lastly, CSU	CSU	parsed
Lastly, CWDA requests that it be made clear in the bill that these	CWDA	parsed
Lastly, NPA	NPA	parsed
Lastly, the CYFC is also opposed to the provision easing	CYFC	parsed
Lastly, the Department	Department	parsed
late May this year			none_parsed
Late opposition (received after deadline to be included in			none_parsed
Late Support (received after deadline to be included in			none_parsed
late, and the individual would be subjected to the late payment penalty and interest			none_parsed
Latest amendment makes the City of Anaheim neutral	City of Anaheim	parsed
latest IPCC report	IPCC	parsed
Latin American Law (CEDILLO)			none_parsed
Latino Issues Forum (LIF), which are concerned about water quality issues, particularly as they affect low-income Latinos, immigrant and minority communities	Latino Issues Forum	parsed
LAUSD is committed to providing every student with a quality education and	LAUSD	parsed
law allows counties to submit to the State			none_parsed
law already provides sufficient remedies for invasion of privacy, trespass, and other kinds of objectionable conduct, but NNPA	NNPA	parsed
law by providing the assistance that California students with diabetes			none_parsed
law can be repealed			none_parsed
law enforcement advocates and criminal justice reform advocates	law enforcement advocates and criminal justice reform advocates	parsed
law enforcement agencies to accurately answer questions about the number			none_parsed
law enforcement agency may then take the evidence that person submits and use it in their investigation or			none_parsed
law enforcement agency, which is required to transmit this information			none_parsed
law enforcement agency. Do local governments have the personnel and capacity to obtain, process, and potentially transmit all of this data			none_parsed
Law enforcement and other management officials	law enforcement and other management officials	parsed
law enforcement and others to increase the awareness and the prosecution			none_parsed
law enforcement and taxpayer advocacy organizations	law enforcement and taxpayer advocacy organizations	parsed
law enforcement groups	law enforcement groups	parsed
law enforcement have positions of incalculable trust and power in our			none_parsed
law enforcement officers to assist communities fight crime			none_parsed
law enforcement organizations	law enforcement organizations	parsed
law enforcement professionals and we strongly	law enforcement professionals	parsed
law enforcement to prosecute drug users for possessing drug paraphernalia			none_parsed
law for fear of affecting their business, such as the loss of the ability to dispense controlled substances, which requires			none_parsed
law in 2002 by AB 2228 (Negrete McLeod), Chapter 845, Statutes			none_parsed
law is unclear because it does not address who should pay for the public			none_parsed
Law Judges and Hearing Officers in State (CASE), AB 334 provides an	Law Judges and Hearing Officers in State (CASE)	parsed
law limit the ability of elected officials to choose whom to			none_parsed
law mandates that profit generated from these contracts is placed into the Inmate Welfare Fund (IWF), and			none_parsed
law provides appropriate protections for the interests of both			none_parsed
law requires an arrest before implied consent is deemed. This			none_parsed
law requires an employer to provide "reasonable" time, mandating a			none_parsed
law requires health plans to offer alcohol treatment to			none_parsed
law simply be repealed or extended. They further objected to a "capital			none_parsed
law those who are preparing the mechanic's lien, and the Proof of Service Affidavit that is now required, often do not know or have			none_parsed
law to deceased individuals and will thus encourage litigation			none_parsed
law violations of the independent contractors with whom they			none_parsed
law, because only abortion clinics and birthing centers are ineligible to			none_parsed
law, Information Technology is inappropriate and would			none_parsed
law, it would likely result in greater confusion and delay in the implementation of the orderly wind-down of redevelopment agencies			none_parsed
law, tenants are often confused or misled about their legal protections and about how much time they have to move when served with a notice to			none_parsed
law, the following would occur			none_parsed
law, to qualify for mental health counseling services, children must have			none_parsed
law-abiding citizens to exercise their rights			none_parsed
law. Supporters			none_parsed
LAW. THAT AMENDMENT WAS AGREED TO BEFORE THE BILL FAILED			none_parsed
law. The amended version of SB 92 proposes to			none_parsed
LAWA, this study was completed and recommendations were made well before	LAWA	parsed
lawfully obtained or purchased with profits of criminal activity. This			none_parsed
lawfully perform the utilization review function. The Administrative			none_parsed
lawmakers at the time had blocked all attempts to legalize the profession and it was feared that			none_parsed
lawmakers would repeal or otherwise undermine the Act, if they had the authority to do so. Voter approval of the Act settled the legal question			none_parsed
laws be consistent			none_parsed
laws governing cities. Instead, the charter can provide alternate			none_parsed
laws have become popular based on the fiction that tethering			none_parsed
laws or regulations			none_parsed
laws or regulations that mandate rabies vaccinations for dogs as young as			none_parsed
laws pertaining to illegal advertisement practices, which target			none_parsed
laws raise serious civil liberties concerns including the right to be			none_parsed
laws regarding sidewalk repairs, and made the owner of the property on			none_parsed
laws via the initiative process by increasing the amount of signatures			none_parsed
laws, there is little to no incentive for unions to exercise caution in			none_parsed
laws. According to this view, Americorps participants become	Americorps	parsed
lawsuits against the estate of the peace officer, as well			none_parsed
lawsuits. This hearing process, which was not a component of any prior			none_parsed
lawyer or law firm that schedules a shorthand reporter to create a record			none_parsed
Lawyers are incentivized to plead as many			none_parsed
lawyers perform substantial pro bono services or make			none_parsed
LAX. As you may know, last October, Los Angeles Mayor Antonio	Los Angeles Mayor Antonio	parsed
layers of transparency by requiring submitting of contracts to the State			none_parsed
LBAHC to ensure the continued affordability of a portion of the Century Freeway affordable housing portfolio without the need for additional public subsidies	LBAHC	parsed
LCSWs engage in the practice of psychotherapy and have been independently diagnosing and treating patients since 1976. Their scope of practice specifies that they may practice psychotherapy	LCSWs	parsed
lead to endangerment of the surrounding communities. also			none_parsed
lead to the unintended consequence of harming legitimate business that			none_parsed
leader of the Girl Scout San Gorgonio Troop 76	Girl Scout San Gorgonio Troop 76	parsed
leaders to remedy the situation			none_parsed
leaders, business leaders, and parents			none_parsed
leadership. In addition to these costs, the costs of instructional support staff assigned to a school district			none_parsed
leading to targeted			none_parsed
leads to more overall charitable donations			none_parsed
League and CSAC also	CSAC	parsed
League of California Cities NOTE: SEE COMMENT 6 FOR PROPOSED AMENDMENTS. SB 1866 (Aanestad) PageB	League of California Cities	parsed
League of California Cities, in an "opposed," position	League of California Cities	parsed
League of California Cities, Oppose	League of California Cities	parsed
League of Cities (wish scope of the bill to be expanded to include all cities)	League of Cities	parsed
League of Women Voters of California writes that they	League of Women Voters of California	parsed
League of Women Voters: While training shapes the behavior of law enforcement	League of Women Voters	parsed
Leandro, and Union City	Union City	parsed
Leandro, Sierra Club California, Sonoma County	Sierra Club California	parsed
learn benefits of affinity programs and return authorization			none_parsed
Learn Everything About the Parole Process			none_parsed
learn how a managed care system for uninsured working poor			none_parsed
learning enrichment after-school program			none_parsed
lease payments for portable classrooms			none_parsed
leases. Landlords will typically rent to one person and not want to be involved with the details of occupancy of the unit. As a result, lower-rent units in Los Angeles are			none_parsed
least 75 students qualify for free or reduced price			none_parsed
least every 3rd year thereafter until the child has completed			none_parsed
least once every seven years and requires HCD to inspect 5% of parks each year. Inspections could be triggered by health and safety code violations but HCD is given discretion to determine	HCD	parsed
Least restrictive environments/placements must be			none_parsed
least we can do is not finance their			none_parsed
leave it plan. Opponents			none_parsed
leave the opposition on the analyses. The opponents need			none_parsed
