The California Transportation Commission is currently	California Transportation Commission	parsed
The California Vaccine Awareness and individuals opposing	California Vaccine Awareness	parsed
The California Waterfowl Association is sponsoring this	California Waterfowl Association	parsed
The California Youth Connection (CYC) states the bill would	California Youth Connection (CYC)	parsed
the CalWORKs program. Parents, not the schools, are		none_parsed
the candidate does not share their values. Trying to silence		none_parsed
the cap, they would essentially be subsidizing the cable or		none_parsed
The Capitol Resource Family Impact, in association with	Capitol Resource Family Impact	parsed
The carriers	The carriers	parsed
The carriers are also concerned that the requirement to provide copies of the documents in the same language in which an agreement was	The carriers	parsed
The carriers are also concerned that the requirement to provide copies of the documents in the same language in which an agreement was negotiated-an	The carriers	parsed
the case where the psychologist was the professional admitted		none_parsed
the caseload, a high percentage of whom are dealing with		none_parsed
the CCRC, the purpose of the assessment is moot. Finally, Aging Services	Aging Services	parsed
The CCSESA is also concerned about the associated costs of assuming this new workload	CCSESA	parsed
The cellular telephone industry	cellular telephone industry	parsed
The Cemetery and Mortuary Association of California is concerned that language in the bill requiring	Cemetery and Mortuary Association of California	parsed
The Chamber also	The Chamber	parsed
the chamber load indicator or microstamping technology		none_parsed
the Chamber of Commerce strenuously	Chamber of Commerce	parsed
the chance that a minor error might undermine the legal		none_parsed
the charges against Rocha, citing the unavailability of witnesses. Rocha		none_parsed
the charter school provisions		none_parsed
the children of lesbian and gay parents of equal protection		none_parsed
The citation system was		none_parsed
The City and County of San Francisco question the need for an amnesty program that would "allow companies that	City and County of San Francisco	parsed
The City of Chula Vista, the Office of Councilmember Carolina Chavez	City of Chula Vista	parsed
the City of Los Angeles there is a "widespread" use of oral	City of Los Angeles	parsed
The City of San Diego states	City of San Diego	parsed
the City of West Sacramento writes: The City and WSAFCA have been proactive in seeking federal authorization	City of West Sacramento	parsed
the class of persons prohibited from owning or possessing a gun		none_parsed
the classifications in which supervisors and managers		none_parsed
the classroom by helping teachers improve instruction and curriculum. Taken together, Classroom Costs and School Site		none_parsed
The CLF proposes expanding affordability protections in the purchasing pool	CLF	parsed
The coalition also objects to the requirement to reimburse financial	The coalition	parsed
The Coalition for Adequate School Housing (C.A.S.H.) opposes the bill for	Coalition for Adequate School Housing (C.A.S.H.)	parsed
The Coalition for Adequate School Housing (support with	Coalition for Adequate School Housing	parsed
The Coalition for Cats and Dogs in a letter of support states, "...a	Coalition for Cats and Dogs	parsed
The Coalition for Humane Immigrant Rights of Los Angeles (prior version)	Coalition for Humane Immigrant Rights of Los Angeles	parsed
The Coalition of Adequate School Housing (C.A.S.H.) notes	Coalition of Adequate School Housing (C.A.S.H.)	parsed
The Coalition to Abolish Slavery and Trafficking (CAST) states, "AB 988 provides a certification process for required training of human	Coalition to Abolish Slavery and Trafficking (CAST)	parsed
The Coalition to Abolish Slavery and Trafficking (CAST), cites the need to fund direct and immediate	Coalition to Abolish Slavery and Trafficking (CAST)	parsed
The Collective Healing and Transformation Project (prior version)	Collective Healing and Transformation Project	parsed
The Committee has not received a position statement from the Speech-Language Pathology and Audiology Examining Committee (SPAEC)	Speech-Language Pathology and Audiology Examining Committee (SPAEC)	parsed
The Committee on Moral Concerns writes in	Committee on Moral Concerns	parsed
The Community College League has similar concerns	Community College League	parsed
The Conference of California Bar Associations, states, "Existing law authorizes the creation of misdemeanor	Conference of California Bar Associations	parsed
The Consumer Attorneys of California (CAOC) is also opposed to the bill on	Consumer Attorneys of California (CAOC)	parsed
the continuation of an indirect and arguably more significant		none_parsed
The continued reliance by the medical community on external		none_parsed
the contract can be implemented, however, many contracts contain separate		none_parsed
the contract termination and binding arbitration		none_parsed
the contrary that this creates a novel cause of action for		none_parsed
the contributions of the primary clinician will help paint a more		none_parsed
the Controller must confirm a check was not cashed	Controller	parsed
the Controller must confirm the check was not cashed	Controller	parsed
the conviction history is made known		none_parsed
the cost and expense of separately recreating this type of information. Additionally, CAHP	CAHP	parsed
The cost containment measures established under SB 159 are essential		none_parsed
the cost of those covered health care services from the eligible applicant		none_parsed
the county jail-for merely sitting in one's car near a high school. This		none_parsed
The County of Orange, states, "While it is indicated that	County of Orange	parsed
The County of San Diego states, "Untold numbers of children	County of San Diego	parsed
the court granted a preliminary injunction based in part on a claim under Section 3344		none_parsed
the court granted the petition and reversed the conviction. c) Brian Banks		none_parsed
the court granted the writ. b) Susan Mellen		none_parsed
the court presided over at trial		none_parsed
the court shall award a prevailing public prosecutor reasonable costs and attorney's fees. In determining the amount of the civil penalty		none_parsed
the court shall consider all of the relevant circumstances presented by any of the parties to the case		none_parsed
the court shall impose a civil penalty of not more than ten thousand dollars ($10		none_parsed
the COVID-19 pandemic also illustrated the risks faced by the essential workers who feed us		none_parsed
The CRA further	CRA	parsed
The creation of a separate code section for violating a gang		none_parsed
the creation of desirable jobs, the high cost of increasing the R&D		none_parsed
the credit is achieving its aims. Ensuring the Legislature conducts some		none_parsed
the crime rate. Simply because an inmate has grown older or		none_parsed
the criminal justice system. Parent participation improves academic		none_parsed
the critical area of nutrient management planning and related fertilizer		none_parsed
The CSU is concerned that AB 2637 attempts to	CSU	parsed
The current attorney's fee provision for actions to release property		none_parsed
the current law was significantly revised in 2001 and 2002. Specifically, the term 'electronic communication' is added		none_parsed
The current limitation inhibits the district from securing		none_parsed
the current version appears to have answered the department's concerns)		none_parsed
the current version which provides legislative intent and requires a Legislative Analyst report and recommendation on options to collect a timber user fee		none_parsed
The CYA echoes the CDC criticisms of the bill	CYA	parsed
the data, in particular from the CHSWC, paints an incomplete picture	CHSWC	parsed
the database		none_parsed
the day care center should take action to address the problem (e.g		none_parsed
the deadline for		none_parsed
the decision to target hospitals' pay data is surprising and disappointing		none_parsed
the decline in shark populations, the practice by which many of these		none_parsed
the defense and prosecution in these cases		none_parsed
The defense bar and the Prison Law Office (PLO) (which sued the state in the Plata class action suit) reference the federal three	The defense bar and the Prison Law Office (PLO)	parsed
the definition of a treatment facility. All of the same licensing and medical practice standards will be applied in the county before		none_parsed
the definition of accredited investors simply because their houses have		none_parsed
the demand for mental health services in the public health setting		none_parsed
