CAHP also	CAHP	parsed
CAHP does not suggest specific amendments but expresses a	CAHP	parsed
CAHP is still in discussions with CHBRP about ways to further enhance these analyses to ensure that they continue to	CAHP	parsed
CAHP must respectfully	CAHP	parsed
CAHP states it is unclear how detailed this investigation must be and is	CAHP	parsed
CAHPERD is pleased	CAHPERD	parsed
CAHU also	CAHU	parsed
Cahuilla Band of Indians still have an	Cahuilla Band of Indians	parsed
CAJPA fears that much of the cost-saving medical reforms could be rolled	CAJPA	parsed
Cal Cities stands	Cal Cities	parsed
Cal Cities) regretfully must take a position	Cal Cities	parsed
CAL FIRE already establishes the perimeter of a fire for which a state of emergency is declared, and OES	CAL FIRE	parsed
Cal Grant 'T' awards be issued annually. (ECS 69440)		none_parsed
Cal program will be able to access these products. The Pharmaceutical		none_parsed
Cal provider to immediately recall a debt from collection pursuant to		none_parsed
Cal, or if they qualify, through a qualified health plan in the state's		none_parsed
Cal-Tax notes a number of counties have found ERAF funds	Cal-Tax	parsed
Cal-Tax writes in opposition that it	Cal-Tax	parsed
Cal., Orange County, San Diego and Silicon Valley chapters		none_parsed
CAL/ACEP indicates that the language that directs the monies, which were appropriated in the Budget, was inadvertently	CAL/ACEP	parsed
CALCASA and other entities	CALCASA	parsed
CALCASA is strongly	CALCASA	parsed
calculated on the highest market value of the water, which may be very		none_parsed
calculating a fee for a solar energy system by utilizing specified		none_parsed
CalEPA to convert the state's report and document producing process from print form to electronic and compact disc form	CalEPA	parsed
CalFood incrnia Student Aid Commission	California Student Aid Commission	parsed
California (*representing professional		none_parsed
California (Ackerman) of Counties		none_parsed
California (and other		none_parsed
California (Assembly Judiciary Committee)	Assembly Judiciary Committee	parsed
California (Battin) continued Association		none_parsed
California (Battin) PageB Association		none_parsed
California (Correa)		none_parsed
California (Dymally) Association		none_parsed
California (Floyd) continued		none_parsed
California (Frommer) continued		none_parsed
California (Johnson)		none_parsed
California (Karnette)		none_parsed
California (Nava) Association		none_parsed
California (Wesson) continued		none_parsed
California AB 202 (Knox) Coalition		none_parsed
California AB 401 (Setencich)		none_parsed
California AB 71 (J. Horton)		none_parsed
California ACEP notes they would be pleased	California ACEP	parsed
California Advocates for Nursing Home Reform (CANHR) writes	California Advocates for Nursing Home Reform (CANHR)	parsed
California American Water - Opposeto include: investor owned utilities	California American Water	parsed
California and Medi-Cal are likely to return to these trusted sources		none_parsed
California and the accompanying budget cuts of the last several years, it		none_parsed
California and the local First 5 Commissions since many	local First 5 Commissions	parsed
California are already heavily taxed, and higher taxes make		none_parsed
California are not as efficient as they could be. The air		none_parsed
California as well as regulations on diesel engines at ports. Additional		none_parsed
California Assessors Association to address a variety of issues of concern to the assessors	California Assessors Association	parsed
California Association for the Blind and contains an urgency clause	California Association for the Blind	parsed
California Association of Area Agencies on Aging to require CDA to develop and implement a procedure for electronic transfer of funds from CDA to the AAAs	California Association of Area Agencies on Aging	parsed
California Association of Clerks and Election Officials to provide proper training of assessment appeal board members and to ensure	California Association of Clerks and Election Officials	parsed
California Association of County Treasurers and Tax Collectors and supported by other local government entities	California Association of County Treasurers and Tax Collectors	parsed
California Association of County Treasurers and Tax Collectors to improve administration of property taxes	California Association of County Treasurers and Tax Collectors	parsed
California Association of County Treasurers and Tax Collectors who is	California Association of County Treasurers and Tax Collectors	parsed
California Association of Health Facilities The following organization	California Association of Health Facilities	parsed
California Association of Health Plans (CAHP) in an	California Association of Health Plans (CAHP)	parsed
California Association of Health Plans (CAHP) would	California Association of Health Plans (CAHP)	parsed
California Association of Health Services at Home to assure continued availability of IV and infusion drug therapy by restructuring reimbursement for this home-based therapy	California Association of Health Services at Home	parsed
California Association of Mental Health Patients' Rights Advocates to clarify the rights and responsibilities of mental health advocates	California Association of Mental Health Patients' Rights Advocates	parsed
California Association of Mutual Water Companies and supported by a large coalition of MWCs	California Association of Mutual Water Companies	parsed
California Association of Nonprofits has withdrawn its	California Association of Nonprofits	parsed
California Association of Nurse Anesthetists and other groups representing nurses and nurse midwives	California Association of Nurse Anesthetists	parsed
California Association of Nurse Practitioners to reduce ambiguity about what services may be authorized and provided by NP under current law standardized procedures	California Association of Nurse Practitioners	parsed
California Association of Port Authorities, including the Port of Oakland, is neutral as of 9/3/99. Western States	California Association of Port Authorities	parsed
California Association of ProfessionalVictims Group Opposed to	California Association of Professional	parsed
California Association of Realtors (NOTE: THIS ANALYSIS REFLECTS AUTHOR'S AMENDMENTS TO BE OFFERED IN	California Association of Realtors	parsed
California Association of Realtors and Poverty (source)	California Association of Realtors	parsed
California Association of Realtors explains its	California Association of Realtors	parsed
California Association of REALTORS has an	California Association of REALTORS	parsed
California Association of Realtors supports the premise of the bill, but	California Association of Realtors	parsed
California Association of Realtors to codify the finding of a recent California appellate case	California Association of Realtors	parsed
California Association of Realtors will	California Association of Realtors	parsed
California Association of Realtors write as	California Association of Realtors	parsed
California Association of Realtors writes in support, "The California Association of REALTORS	California Association of Realtors	parsed
California Association of Realtors, writing about the prior version of the bill (which did not exempt most minor alterations of images)	California Association of Realtors	parsed
California Association of REALTORS® strongly	California Association of REALTORS®	parsed
California Attorney General (February 17, 1998 version of bill)	California Attorney General	parsed
California Attorney General Kamala Harris, California District	California Attorney General Kamala Harris	parsed
California Attorney General Rob Bonta wrote	California Attorney General Rob Bonta	parsed
California Attorney General's Office recognizes that discrimination has no place in our society, including strictly enforcing the recently enacted state law that prohibits state-funded travel to	California Attorney General's Office	parsed
California Attorney General, "human trafficking is among the world's fastest growing criminal enterprises	California Attorney General	parsed
California Attorney Generalos Office Association for	California Attorney General's Office	parsed
California Attorneys for (Polanco)	California Attorneys for Criminal Justice	parsed
California Attorneys for (Poochigian) PageB	California Attorneys for Criminal Justice	parsed
California Attorneys for (Sharon Runner)	California Attorneys for Criminal Justice	parsed
California Attorneys for AB 1551 (Sharon Runner) PageB Criminal Justice	California Attorneys for Criminal Justice	parsed
California Attorneys for Criminal Justice oppose	California Attorneys for Criminal Justice	parsed
California Attorneys for Criminal Justice writes, "Prosecutors should not be able to 'forum shop' to have a	California Attorneys for Criminal Justice	parsed
California Attorneys for Criminal Justice: While we agree that preventing human trafficking to be a noble goal	California Attorneys for Criminal Justice	parsed
California Authority of (Harvey) continued		none_parsed
California Authority of (Maddy) continued		none_parsed
California Authority of (Negrete McLeod) continued		none_parsed
California Auto Dismantlers Association in an effort to help prevent improper access to salvage vehicles	California Auto Dismantlers Association	parsed
California Banker's Association Bill No	California Banker's Association	parsed
California Bankers Association (Note this opposition was based on credit scoring provisions since deleted.)	California Bankers Association	parsed
California Bankers Association in order to extend the sunset on a provision of the Commercial Code	California Bankers Association	parsed
California Bankers Association raises a federal preemption argument citing a recent bulletin from the Office of the Comptroller of the Currency (OCC) that contains contestable	California Bankers Association	parsed
California barely qualified in 1997 for the CDC		none_parsed
California based bookseller		none_parsed
California Beer and Beverage AB 216 (Wesson)) continued Distributors	California Beer and Beverage Distributors	parsed
California Behavioral Health Directors Association has a	California Behavioral Health Directors Association	parsed
California Behavioral Health Directors Association of California (CHBDA) in a	California Behavioral Health Directors Association	parsed
California Behavioral Health Directors Association to improve comparability and accessibility of county MHSA revenue and expenditure	California Behavioral Health Directors Association	parsed
California Behavioral Health Planning Council in an	California Behavioral Health Planning Council	parsed
California Board of Accountancy writes	California Board of Accountancy	parsed
California Board of Pharmacy to increase the immunization rates among adults in California	California Board of Pharmacy	parsed
California Broadband and Video Association and supported by other business associations and environmental groups	California Broadband and Video Association	parsed
California Building Industry Association (supported similar legislation contained in SB 6x 4 (Ashburn))	California Building Industry Association	parsed
California Building Industry Association (with respect to Section 437c summary adjudication provisions only)	California Building Industry Association	parsed
California Building Industry Association had an	California Building Industry Association	parsed
California Building Industry Association letter pending	California Building Industry Association	parsed
California Building Industry Association writes	California Building Industry Association	parsed
California Building Officials (CALBO) regret to inform you that we are strongly	California Building Officials (CALBO)	parsed
California can be leader in taking steps to better		none_parsed
California cannot afford to negatively impact the companies that are		none_parsed
California Catholic Conference and a number of other faith-based groups opposed to abortion rights	California Catholic Conference	parsed
California Catholic Conference of AB 1942 (Nava) Bishops	California Catholic Conference of Bishops	parsed
California Catholic Conference | | |Grade(s) |Content Tested | | | | | | | | | | | | | | | | | | | | | | | | | | |CSTs |All students unless |2-11 |ELA, grades 2-11	California Catholic Conference	parsed
California Catholic Conference | |Grade(s) |Content Tested | | | | | | | | | | | | | | | | | | | | | | | | | | |CSTs |All students unless |2-11 |ELA, grades 2-11	California Catholic Conference	parsed
California Central Valley Flood Control Association (CCVFCA) writes in an	California Central Valley Flood Control Association (CCVFCA)	parsed
