org_name,count
"Jackson City Council Member, Keith Sweet",5
"Jackson City Council Member, Marilyn Lewis",5
"Jennifer Campbell Councilmember, Second District",5
"John Van de Kamp, Former California Attorney General & Los Angeles District Attorney",5
"José Flores, Councilmember",5
Judge Eli Chernow,5
Judge Harlan Grossman,5
Judge James Ruggiero,5
Judge Peggy Hora,5
Judge Wendy S. Lindley,5
"Justin Mendes, Councilmember",5
"Karl Hansen, Imperial Beach",5
"Kate Harrison, Berkeley City Councilmember",5
"Kevin McKeown, Councilmember",5
Korean,5
"Lee Brand, Councilmember",5
Lila McCarty,5
Lindsay,5
"Lucas Ramirez, Vice Mayor",5
Marilyn Gaines,5
Mayor James Bond,5
Mayor Jim Desmond,5
Mayor Pro Tempore Brad Reese,5
Mayor Pro Tempore Doug McAllister,5
Michael Ross (consumer advocate),5
Michael Terhorst,5
"Mike Spence, Councilmember",5
"Mr. Randy Paige, Consumer Reporter, KABC-TV, Los Angeles",5
Ms. Audrey Wilson,5
Napa County Supervisor Mark Luce,5
Office of Congressman Joe Baca,5
"Pete Chacon, Placerville Community Services District",5
Pico Rivera Councilmember Gregory Salcido,5
"Professor Michael Wold, Stanford Law School",5
"Rabbi Dana Magat, San Jose",5
"Rabbi Melanie Aron, Los Gatos",5
"Rabbi Rich Shapiro, Goleta",5
"Rebecca Saltzman, El Cerrito Councilmember",5
"Representative Bill Patmon, Ohio House of Representatives",5
"Representative Jeff McClain, Ohio House of Representatives",5
"Reverend Bets Wienecke, Goleta",5
"Reverend Dr. Peggy Johnson, Santa Barbara",5
"Reverend Jill Martinez, Oxnard",5
Reverend John Fuller,5
"Reverend Mark Asman, Santa Barbara",5
"Robert Jerzinkski, Escondido",5
"Robert Silva, Mayor",5
"Rudy Mendoza, Mayor",5
"Russ Curry, Mayor",5
"Sal Quintero, Councilmember",5
San Diego City Councilmember Toni Atkins,5
Senator Hart,5
Senator Hollingsworth,5
Senator O'Connell,5
Senator Ray Haynes,5
"Sr. Teresa Doherty, R. S. C., Chaplain, Los Padrinos",5
Supervisor Lynda Hopkins,5
"Ted Gonzales, Imperial Beach",5
"The Honorable Belia Ramos, Supervisor, Napa County Board of Supervisors",5
Tulare County Supervisor Dennis Townsend,5
Tulare County Supervisor Larry Micari,5
Vice Mayor Henry Chang,5
Vice President,5
"William Stiener, Supervisor IV, Orange",5
"Laurie Karl, MD, Women's Health Medical Group, Palo Alto Medical Foundation",5
Council Member Laura Parmer-lohan,5
"HONORABLE PAUL KORETZ, LOS ANGELES CITY COUNCIL, 5TH DISTRICT",5
"Ken Yeager Councilmember, District 6",5
SAN MATEO COUNTY SUPERVISOR DAVID J. CANEPA,5
"Willie L. Brown, Jr., Esq.",5
"Supervisor Chris Daly, member, San Francisco Board of Supervisors",5
Secretary of State Bill Jones (minimum tax),5
"Supervisor Aaron Peskin, member, San Francisco Board of",5
"Supervisor Chris Daly, member, San Francisco Board of",5
Consumer Attorneys of CaliforniaAttorney General Dan Lungren,5
